First Financial Corp.,THFF,1.020,1.000,0.990,0.980,0.970,0.960,,0.940,0.930,,0.910,0.900,0.880,0.860,0.840,0.800,0.750,0.650,0.600,0.560,0.510,0.195,16.245,2.0,1.0,1.0,1.0,1.0,2.1,1.1,2.2,1.1,2.3,2.3,2.4,5.0,6.7,15.4,8.3,7.1,9.8,161.5,12.3,36.4
First Horizon Narional Corp.,FHN,0.450,0.340,0.270,0.230,0.200,0.160,,0.040,0.030,,0.000,0.000,0.812,1.719,1.700,1.643,1.528,1.146,0.955,0.841,0.841,0.726,13.630,32.4,25.9,17.4,15.0,25.0,300.0,33.3,n/a,n/a,-100.0,-52.8,1.1,3.5,7.5,33.3,20.0,13.6,0.0,15.8,23.0,79.0
First Industrial Realty Trust Inc.,FR,0.864,0.820,0.697,0.483,0.391,0.085,,0.000,0.000,,0.000,0.250,2.880,2.840,2.800,2.780,2.780,2.780,2.720,2.632,2.480,2.400,30.682,5.4,17.6,44.3,23.5,360.0,n/a,n/a,n/a,-100.0,-91.3,1.4,1.4,0.7,0.0,0.0,2.2,3.3,6.1,3.3,17.4,98.7
First Interstate Bancsystem Inc.,FIBK,1.120,0.960,0.880,0.800,0.640,0.540,,0.480,0.450,,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.208,16.7,9.1,10.0,25.0,18.5,12.5,6.7,33.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.5,9.0
First Merchants Corp.,FRME,0.840,0.690,0.540,0.410,0.290,0.180,,0.100,0.040,,0.040,0.470,0.920,0.920,0.920,0.920,0.920,0.898,0.855,0.815,0.777,0.726,12.271,21.7,27.8,31.7,41.4,61.1,80.0,150.0,0.0,-91.5,-48.9,0.0,0.0,0.0,0.0,2.4,5.0,5.0,4.8,7.1,15.7,48.8
First Mid-Illinois Bancshares Inc.,FMBH,0.720,0.660,0.620,0.590,0.540,0.460,,0.420,0.400,,0.380,0.380,0.380,0.377,0.347,0.333,0.302,0.289,0.222,0.086,0.000,0.000,7.506,9.1,6.5,5.1,9.3,17.4,9.5,5.0,5.3,0.0,0.0,0.9,8.7,4.0,10.3,4.6,30.0,158.6,n/a,n/a,16.7,37.3
First Midwest Bancorp,FMBI,0.430,0.380,0.360,0.350,0.300,0.100,,0.040,0.040,,0.040,0.225,1.240,1.180,1.100,0.980,0.880,0.760,0.680,0.640,0.576,0.512,10.813,13.2,5.6,2.9,16.7,200.0,150.0,0.0,0.0,-82.2,-81.9,5.1,7.3,12.2,11.4,15.8,11.8,6.3,11.1,12.5,16.7,63.3
First National Corp.,FXNC,0.200,0.140,0.120,0.100,0.075,0.000,,0.000,0.200,,0.560,0.560,0.560,0.530,0.490,0.450,0.410,0.385,0.345,0.265,0.000,0.065,5.455,42.9,16.7,20.0,33.3,n/a,n/a,-100.0,-64.3,0.0,0.0,5.7,8.2,8.9,9.8,6.5,11.6,30.2,n/a,-100.0,-4.4,43.8
First of Long Island Corp.,FLIC,0.620,0.570,0.540,0.513,0.471,0.449,,0.418,0.396,,0.364,0.329,0.280,0.252,0.200,0.187,0.160,0.151,0.127,0.113,0.101,0.044,6.285,8.8,5.6,5.2,9.0,4.9,7.4,5.6,8.5,10.8,17.5,11.0,26.1,7.1,16.7,5.9,18.6,13.2,11.8,126.7,16.9,27.2
First Republic Bank,FRC,0.710,0.670,0.630,0.590,0.540,0.460,,0.200,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,6.0,6.3,6.8,9.3,17.4,130.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.3,49.5
First Savings Financial Group Inc.,FSFG,0.600,0.560,0.520,0.480,0.440,0.400,,0.400,0.000,,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.480,7.1,7.7,8.3,9.1,10.0,0.0,n/a,n/a,-100.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-8.2,40.6
Flexsteel Industries Inc.,FLXS,0.880,0.820,0.740,0.720,0.630,0.600,,0.500,0.325,,0.225,0.280,0.520,0.520,0.520,0.520,0.520,0.520,0.520,0.520,0.520,0.500,10.900,7.3,10.8,2.8,14.3,5.0,20.0,53.8,44.4,-19.6,-46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.1,20.7
Flir Systems Inc.,FLIR,0.640,0.600,0.480,0.440,0.400,0.360,,0.280,0.240,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.440,6.7,25.0,9.1,10.0,11.1,28.6,16.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.3,8.5
Flowers Foods,FLO,0.710,0.670,0.625,0.568,0.485,0.444,,0.420,0.389,,0.344,0.300,0.256,0.185,0.141,0.114,0.094,0.059,0.007,0.000,0.047,0.045,5.902,6.0,7.2,10.1,17.0,9.2,5.8,8.0,12.9,14.8,17.4,38.0,31.6,23.9,21.1,58.3,800.3,n/a,-100.0,3.1,54.7,188.6
Flushing Financial Corp.,FFIC,0.800,0.720,0.680,0.640,0.600,0.520,,0.520,0.520,,0.520,0.520,0.520,0.480,0.440,0.400,0.350,0.280,0.240,0.204,0.178,0.107,9.239,11.1,5.9,6.3,6.7,15.4,0.0,0.0,0.0,0.0,0.0,8.3,9.1,10.0,14.3,25.0,16.7,17.4,15.0,66.6,12.0,15.0
Foot Locker Inc.,FL,1.345,1.205,1.075,0.970,0.860,0.780,,0.705,0.645,,0.600,0.600,0.575,0.500,0.360,0.300,0.240,0.120,0.000,0.000,0.000,0.000,10.880,11.6,12.1,10.8,12.8,10.3,10.6,9.3,7.5,0.0,4.3,15.0,38.9,20.0,25.0,100.0,n/a,n/a,n/a,n/a,19.2,24.1
Forrester Research Inc.,FORR,0.800,0.760,0.720,0.680,0.640,0.600,,0.560,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.760,5.3,5.6,5.9,6.3,6.7,7.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.1,0.7
Fortune Brands Home & Security,FBHS,0.800,0.720,0.640,0.560,0.480,0.300,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,11.1,12.5,14.3,16.7,60.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.9,20.8
Franco-Nevada Corp.,FNV,0.950,0.910,0.870,0.830,0.780,0.720,,0.540,0.391,,0.294,0.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.537,4.4,4.6,4.8,6.4,8.3,33.3,38.0,33.1,16.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.6,14.2
Franklin Electric Co.,FELE,0.468,0.423,0.398,0.383,0.348,0.305,,0.285,0.268,,0.258,0.250,0.248,0.235,0.215,0.190,0.155,0.138,0.128,0.118,0.108,0.096,5.011,10.7,6.3,3.9,10.1,13.9,7.0,6.5,3.9,3.0,1.0,5.3,9.3,13.2,22.6,12.7,7.8,8.5,9.3,11.7,8.8,4.9
Franklin Resources,BEN,0.920,0.800,0.720,0.600,0.480,0.390,,0.367,0.333,,0.293,0.280,0.267,0.200,0.160,0.133,0.113,0.100,0.093,0.087,0.080,0.073,6.490,15.0,11.1,20.0,25.0,23.1,6.4,10.0,13.6,4.8,5.0,33.3,25.0,20.0,17.6,13.3,7.1,7.7,8.3,9.1,14.5,8.1
FS Bancorp Inc.,FSBW,0.530,0.430,0.370,0.270,0.230,0.150,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,23.3,16.2,37.0,17.4,53.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.4,15.7
Gaming and Leisure Properties,GLPI,2.570,2.5,2.32,2.18,2.08,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,2.8,7.8,6.4,4.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.4,2.1
GasLog Partners LP,GLOP,2.114,2.018,1.912,1.782,0.581,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.406,4.8,5.5,7.3,206.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,56.1,100.4
GATX Corp.,GATX,1.760,1.680,1.600,1.520,1.320,1.240,,1.200,1.160,,1.120,1.120,1.080,0.960,0.840,0.800,0.800,1.280,1.280,1.240,1.200,1.100,24.300,4.8,5.0,5.3,15.2,6.5,3.3,3.4,3.6,0.0,3.7,12.5,14.3,5.0,0.0,-37.5,0.0,3.2,3.3,9.1,3.2,10.8
General Dynamics,GD,3.630,3.280,2.970,2.690,2.420,2.190,#,2.000,1.830,,1.640,1.490,1.340,1.100,0.890,0.780,0.700,0.630,0.590,0.550,0.510,0.470,31.700,10.7,10.4,10.4,11.2,10.5,9.5,9.3,11.6,10.1,11.2,21.8,23.6,14.1,11.4,11.1,6.8,7.3,7.8,8.5,11.4,4.3
General Mills,GIS,1.960,1.940,1.860,1.730,1.610,1.420,,1.270,1.170,,1.050,0.900,0.825,0.760,0.690,0.640,0.585,0.550,0.550,0.550,0.550,0.550,21.160,1.0,4.3,7.5,7.5,13.4,11.8,8.5,11.4,16.7,9.1,8.6,10.1,7.8,9.4,6.4,0.0,0.0,0.0,0.0,7.0,5.0
Gentex Corp.,GNTX,0.430,0.380,0.350,0.330,0.300,0.275,,0.255,0.235,,0.220,0.220,0.213,0.195,0.183,0.173,0.155,0.038,0.000,0.000,0.000,0.000,3.950,13.2,8.6,6.1,10.0,9.1,7.8,8.5,6.8,0.0,3.5,9.0,6.8,5.8,11.3,313.3,n/a,n/a,n/a,n/a,28.0,79.0
Genuine Parts Co.,GPC,2.835,2.683,2.588,2.420,2.300,2.150,,1.935,1.800,,1.630,1.590,1.535,1.433,1.325,1.238,1.195,1.175,1.155,1.130,1.085,1.030,34.230,5.7,3.7,6.9,5.2,7.0,11.1,7.5,10.4,2.5,3.6,7.2,8.1,7.1,3.6,1.7,1.7,2.2,4.1,5.3,5.5,2.8
GEO Group Inc.,GEO,1.880,1.877,1.733,1.673,1.553,1.367,,0.267,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.350,0.2,8.3,3.6,7.7,13.7,412.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,74.3,165.7
German American Bancorp,GABC,0.600,0.517,0.480,0.453,0.427,0.400,,0.373,0.373,,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.367,0.340,8.063,16.1,7.6,5.9,6.3,6.7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,7.8,3.1,4.5
Getty Realty Corp.,GTY,1.280,1.120,1.000,0.900,0.800,0.725,,0.500,1.690,,1.905,1.885,1.865,1.840,1.810,1.740,1.700,1.663,1.650,0.863,0.550,0.400,25.885,14.3,12.0,11.1,12.5,10.3,45.0,-70.4,-11.3,1.1,1.1,1.4,1.7,4.0,2.4,2.3,0.8,91.3,56.8,37.5,11.8,31.8
Gildan Activewear Inc.,GIL,0.448,0.359,0.299,0.260,0.215,0.180,,0.150,0.113,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.023,25.0,19.9,15.0,20.9,19.4,20.0,33.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21.9,5.8
Glacier Bancorp Inc.,GBCI,1.010,0.830,0.790,0.750,0.680,0.600,,0.530,0.520,,0.520,0.520,0.520,0.490,0.433,0.387,0.356,0.306,0.248,0.233,0.222,0.196,10.141,21.7,5.1,5.3,10.3,13.3,13.2,1.9,0.0,0.0,0.0,6.1,13.1,12.1,8.5,16.4,23.2,6.7,4.8,13.6,9.2,6.9
Gladstone Investment Corp.,GAIN,0.801,0.771,0.750,0.748,0.720,0.630,,0.600,0.555,,0.480,0.600,0.960,0.915,0.840,0.180,0.000,0.000,0.000,0.000,0.000,0.000,9.550,3.9,2.8,0.3,3.8,14.3,5.0,8.1,15.6,-20.0,-37.5,4.9,8.9,366.7,n/a,n/a,n/a,n/a,n/a,n/a,29.0,102.5
Goldman Sachs Group Inc.,GS,3.150,2.900,2.600,2.550,2.250,2.050,,1.770,1.400,,1.400,1.400,1.400,1.400,1.300,1.000,1.000,0.740,0.480,0.480,0.480,0.240,29.990,8.6,11.5,2.0,13.3,9.8,15.8,26.4,0.0,0.0,0.0,0.0,7.7,30.0,0.0,35.1,54.2,0.0,0.0,100.0,16.6,25.1
Goodyear Tire & Rubber Company,GT,0.580,0.440,0.310,0.250,0.220,0.050,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,1.020,1.200,1.200,5.750,31.8,41.9,24.0,13.6,340.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-100.0,-52.9,-15.0,0.0,31.5,124.1
Gorman-Rupp Company,GRC,0.510,0.470,0.430,0.405,0.370,0.330,,0.312,0.283,,0.269,0.259,0.256,0.199,0.187,0.184,0.181,0.178,0.170,0.168,0.163,0.157,5.480,8.5,9.3,6.2,9.5,12.1,5.8,10.2,5.4,3.7,1.3,28.9,6.4,1.8,1.4,1.5,4.6,1.6,3.2,3.3,6.6,6.3
Graco Inc.,GGG,0.528,0.480,0.440,0.400,0.367,0.333,,0.300,0.280,,0.267,0.253,0.247,0.220,0.193,0.173,0.124,0.074,0.064,0.059,0.055,0.043,4.902,10.0,9.1,10.0,9.1,10.0,11.1,7.1,5.0,5.3,2.7,12.1,13.8,11.5,39.3,69.2,14.1,8.7,7.2,27.3,14.9,15.6
Great Southern Bancorp Inc.,GSBC,1.120,0.920,0.880,0.840,0.780,0.720,,0.720,0.720,,0.720,0.720,0.720,0.660,0.580,0.500,0.420,0.330,0.273,0.250,0.250,0.250,12.373,21.7,4.5,4.8,7.7,8.3,0.0,0.0,0.0,0.0,0.0,9.1,13.8,16.0,19.0,27.3,21.1,9.0,0.0,0.0,8.5,8.9
Greenbrier Companies Inc.,GBX,0.980,0.880,0.820,0.650,0.300,0.000,,0.000,0.000,,0.000,0.040,0.320,0.320,0.320,0.280,0.120,0.000,0.000,0.270,0.360,0.300,5.960,11.4,7.3,26.2,116.7,n/a,n/a,n/a,n/a,-100.0,-87.5,0.0,0.0,14.3,133.3,n/a,n/a,-100.0,-25.0,20.0,1.3,71.4
Griffon Corp.,GFF,0.282,0.250,0.210,0.170,0.130,0.105,,0.085,0.020,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.252,12.8,19.0,23.5,30.8,23.8,23.5,325.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,65.5,114.6
Group 1 Automotive Inc.,GPI,1.040,0.970,0.910,0.830,0.700,0.650,,0.590,0.480,,0.100,0.000,0.470,0.560,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.850,7.2,6.6,9.6,18.6,7.7,10.2,22.9,380.0,n/a,-100.0,-16.1,1.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.7,120.3
Guaranty Federal Bancshares,GFED,0.480,0.400,0.320,0.200,0.150,0.000,,0.000,0.000,,0.000,0.000,0.540,0.690,0.665,0.645,0.625,0.605,0.525,0.500,0.450,0.190,6.985,20.0,25.0,60.0,33.3,n/a,n/a,n/a,n/a,n/a,-100.0,-21.7,3.8,3.1,3.2,3.3,15.2,5.0,11.1,136.8,14.2,50.0
H.B. Fuller Company,FUL,0.615,0.590,0.550,0.510,0.460,0.385,,0.330,0.295,,0.278,0.270,0.263,0.256,0.249,0.241,0.229,0.224,0.219,0.214,0.209,0.204,6.589,4.2,7.3,7.8,10.9,19.5,16.7,11.9,6.3,2.8,2.9,2.5,2.9,3.1,5.5,2.2,2.3,2.3,2.4,2.4,6.1,5.2
Hanmi Financial Corp.,HAFC,0.960,0.800,0.610,0.400,0.210,0.070,,0.000,0.000,,0.000,0.720,1.920,1.600,1.600,1.600,0.000,0.000,0.000,0.000,0.000,0.000,10.490,20.0,31.1,52.5,90.5,200.0,n/a,n/a,n/a,-100.0,-62.5,20.0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,25.2,81.8
Hanover Insurance Group (The),THG,2.220,2.040,1.880,1.690,1.520,1.360,,1.230,1.125,,1.000,0.750,0.450,0.400,0.300,0.250,0.000,0.000,0.000,0.250,0.250,0.250,16.965,8.8,8.5,11.2,11.2,11.8,10.6,9.3,12.5,33.3,66.7,12.5,33.3,20.0,n/a,n/a,n/a,-100.0,0.0,0.0,9.4,33.4
Harley-Davidson Inc.,HOG,1.480,1.460,1.400,1.240,1.100,0.840,,0.620,0.475,,0.400,0.400,1.290,1.060,0.810,0.625,0.405,0.195,0.135,0.115,0.100,0.090,14.240,1.4,4.3,12.9,12.7,31.0,35.5,30.5,18.8,0.0,-69.0,21.7,30.9,29.6,54.3,107.7,44.4,17.4,15.0,11.1,21.6,32.7
Harris Corp.,HRS,2.510,2.200,2.060,1.940,1.780,1.580,,1.400,1.060,,0.940,0.840,0.700,0.520,0.380,0.280,0.220,0.180,0.130,0.100,0.100,0.385,19.305,14.1,6.8,6.2,9.0,12.7,12.9,32.1,12.8,11.9,20.0,34.6,36.8,35.7,27.3,22.2,38.5,30.0,0.0,-74.0,15.2,24.7
Hartford Financial Services Group Inc.,HIG,1.050,0.920,0.840,0.750,0.630,0.450,,0.400,0.350,,0.200,0.470,2.120,2.000,1.500,1.160,1.120,1.080,1.040,1.000,0.960,0.900,18.940,14.1,9.5,12.0,19.0,40.0,12.5,14.3,75.0,-57.4,-77.8,6.0,33.3,29.3,3.6,3.7,3.8,4.0,4.2,6.7,8.2,32.1
Hasbro Inc.,HAS,2.460,2.220,1.990,1.810,1.690,1.560,#,1.380,1.150,,0.950,0.800,0.760,0.600,0.450,0.330,0.210,0.120,0.120,0.120,0.240,0.233,19.193,10.8,11.6,9.9,7.1,8.3,13.0,20.0,21.1,18.8,5.3,26.7,33.3,36.4,57.1,75.0,0.0,0.0,-50.0,2.9,16.2,25.2
Haverty Furniture Companies Inc.,HVT,0.720,0.540,0.440,0.360,0.320,0.240,,0.160,0.120,,0.100,0.022,0.203,0.270,0.270,0.255,0.250,0.235,0.220,0.210,0.203,0.190,5.327,33.3,22.7,22.2,12.5,33.3,50.0,33.3,20.0,354.5,-89.1,-25.0,0.0,5.9,2.0,6.4,6.8,4.8,3.7,6.6,26.5,84.5
Haverty Furniture Companies Inc. A,HVT-A,0.680,0.510,0.415,0.340,0.300,0.225,,0.150,0.113,,0.095,0.020,0.188,0.250,0.250,0.235,0.230,0.215,0.205,0.200,0.193,0.180,4.993,33.3,22.9,22.1,13.3,33.3,50.0,32.7,18.9,375.0,-89.3,-25.0,0.0,6.4,2.2,7.0,4.9,2.5,3.9,6.9,27.4,89.0
Hawkins Inc.,HWKN,0.890,0.860,0.820,0.780,0.740,0.700,,0.660,0.640,,0.580,0.540,0.500,0.460,0.420,0.380,0.360,0.360,0.300,0.300,0.320,0.115,10.725,3.5,4.9,5.1,5.4,5.7,6.1,3.1,10.3,7.4,8.0,8.7,9.5,10.5,5.6,0.0,20.0,0.0,-6.3,178.3,15.0,39.9
Hawthorn Bancshares Inc.,HWBK,0.340,0.268,0.200,0.187,0.179,0.173,,0.166,0.160,,0.245,0.471,0.614,0.614,0.614,0.526,0.526,0.458,0.380,0.370,0.365,0.341,7.195,27.0,33.8,7.1,4.1,4.0,3.9,4.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,14.9,20.5,2.6,1.4,7.2,7.7,10.1
HDFC Bank Limited,HDB,0.547,0.493,0.423,0.374,0.350,0.307,,0.245,0.223,,0.162,0.120,0.118,0.102,0.073,0.062,0.048,0.038,0.031,0.000,0.000,0.000,3.714,11.0,16.7,13.0,7.0,13.9,25.4,10.0,37.4,35.2,1.4,15.3,39.9,18.7,29.4,25.5,24.2,n/a,n/a,n/a,20.2,11.3
Healthcare Services Group Inc.,HCSG,0.773,0.753,0.733,0.713,0.693,0.673,,0.653,0.633,,0.595,0.493,0.387,0.280,0.204,0.123,0.078,0.026,0.000,0.000,0.000,0.000,7.807,2.7,2.7,2.7,3.0,3.0,3.1,3.2,6.3,20.6,27.6,38.1,37.0,66.3,57.6,203.8,n/a,n/a,n/a,n/a,31.8,52.2
Healthcare Trust of America Inc.,HTA,1.225,1.205,1.185,1.165,1.153,1.150,,0.383,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.466,1.7,1.7,1.7,1.1,0.2,200.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.4,81.1
Heartland BanCorp,HLAN,1.849,1.681,1.543,1.472,1.419,1.303,,1.287,1.287,,1.287,1.281,1.233,1.095,0.917,0.693,0.439,0.319,0.267,0.233,0.225,0.137,19.965,10.0,9.0,4.8,3.7,8.9,1.3,0.0,0.0,0.5,3.9,12.6,19.4,32.3,57.7,37.7,19.5,14.5,3.7,64.3,16.0,19.0
HEICO Corp.,HEI,0.105,0.097,0.082,0.072,0.061,0.053,#,0.044,0.035,,0.028,0.025,0.021,0.017,0.017,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.731,7.7,11.1,28.6,16.7,7.1,29.6,25.0,25.0,12.5,20.0,25.0,0.0,60.0,0.0,10.1,0.0,9.9,4.8,5.0,15.7,14.5
Helmerich & Payne Inc.,HP,2.820,2.800,2.775,2.750,2.625,1.300,,0.280,0.260,,0.220,0.200,0.190,0.180,0.173,0.166,0.163,0.160,0.155,0.150,0.145,0.140,17.652,0.7,0.9,0.9,4.8,101.9,364.3,7.7,18.2,10.0,5.3,5.6,4.0,4.2,1.8,1.9,3.2,3.3,3.4,3.6,28.7,84.4
Hennessy Advisors Inc.,HNNA,0.410,0.292,0.227,0.160,0.113,0.083,,0.083,0.067,,0.120,0.060,0.060,0.036,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.736,40.6,28.7,41.7,41.2,36.0,0.0,25.0,-44.4,100.0,0.0,68.8,41.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.5,36.0
Heritage Commerce Corp.,HTBK,0.440,0.400,0.360,0.320,0.180,0.060,,0.000,0.000,,0.000,0.020,0.320,0.260,0.200,0.001,0.000,0.000,0.000,0.000,0.000,0.000,2.561,10.0,11.1,12.5,77.8,200.0,n/a,n/a,n/a,-100.0,-93.8,23.1,30.0,19900.0,n/a,n/a,n/a,n/a,n/a,n/a,2007.1,6287.5
Heritage Financial Corp.,HFWA,0.720,0.510,0.470,0.430,0.340,0.320,,0.300,0.130,,0.000,0.100,0.770,0.840,0.790,0.710,0.630,0.550,0.470,0.390,0.305,0.280,9.055,41.2,8.5,9.3,26.5,6.3,6.7,130.8,n/a,-100.0,-87.0,-8.3,6.3,11.3,12.7,14.5,17.0,20.5,27.9,8.9,8.5,47.4
Herman Miller Inc.,MLHR,0.738,0.690,0.613,0.568,0.545,0.475,,0.156,0.088,,0.088,0.220,0.352,0.336,0.313,0.290,0.218,0.145,0.145,0.145,0.145,0.145,6.411,6.9,12.7,7.9,4.1,14.7,204.5,77.3,0.0,-60.0,-37.5,4.8,7.5,7.8,33.3,50.5,-0.2,0.0,0.0,0.0,17.6,53.3
Hershey Company,HSY,2.756,2.548,2.402,2.236,2.040,1.810,,1.560,1.380,,1.280,1.190,1.190,1.135,1.030,0.930,0.835,0.723,0.630,0.583,0.540,0.500,27.297,8.2,6.1,7.4,9.6,12.7,16.0,13.0,7.8,7.6,0.0,4.8,10.2,10.8,11.4,15.6,14.7,8.2,7.9,8.0,9.5,3.9
Hillenbrand Inc.,HI,0.831,0.823,0.813,0.803,0.793,0.783,,0.773,0.763,,0.753,0.743,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.424,1.0,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,35.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.6,10.7
Hill-Rom Holdings Inc.,HRC,0.800,0.720,0.680,0.640,0.610,0.538,,0.500,0.440,,0.410,0.410,0.461,0.613,0.608,0.604,0.586,0.548,0.547,0.452,0.430,0.419,11.014,11.1,5.9,6.3,4.9,13.5,7.5,13.6,7.3,0.0,-11.0,-24.8,0.9,0.7,3.0,6.9,0.3,21.0,5.0,2.6,3.9,9.6
Hingham Institution for Savings,HIFS,1.390,1.300,1.220,1.140,1.090,1.050,,1.020,0.980,,0.920,0.850,0.810,0.800,0.800,0.770,0.730,0.700,0.640,0.590,0.520,0.440,17.760,6.9,6.6,7.0,4.6,3.8,2.9,4.1,6.5,8.2,4.9,1.3,0.0,3.9,5.5,4.3,9.4,8.5,13.5,18.2,6.3,4.2
HNI Corp.,HNI,1.170,1.130,1.090,1.045,0.990,0.960,,0.950,0.920,,0.860,0.860,0.860,0.780,0.720,0.620,0.560,0.520,0.500,0.480,0.440,0.380,15.835,3.5,3.7,4.3,5.6,3.1,1.1,3.3,7.0,0.0,0.0,10.3,8.3,16.1,10.7,7.7,4.0,4.2,9.1,15.8,6.2,4.7
Hoegh LNG Partners LP,HMLP,1.750,1.703,1.650,1.350,0.183,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.636,2.8,3.2,22.2,636.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,166.1,313.5
Holly Energy Partners LP,HEP,2.630,2.505,2.320,2.168,2.044,1.925,,1.808,1.720,,1.640,1.560,1.480,1.393,1.293,0.588,0.000,0.000,0.000,0.000,0.000,0.000,25.072,5.0,8.0,7.0,6.0,6.2,6.5,5.1,4.9,5.1,5.4,6.3,7.7,120.0,n/a,n/a,n/a,n/a,n/a,n/a,14.9,31.6
Home Bancorp Inc.,HBCP,0.710,0.550,0.410,0.300,0.070,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.040,29.1,34.1,36.7,328.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,107.1,147.7
Home Bancshares Inc.,HOMB,0.460,0.400,0.343,0.275,0.175,0.145,,0.113,0.067,,0.055,0.055,0.049,0.055,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.201,15.0,16.8,24.5,57.1,20.7,28.9,67.9,22.8,0.0,10.5,-10.7,425.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,56.6,118.2
